date,station,SO_2,CO,NO,NO_2,PM10,NOx,O_3,TOL,BEN,EBE,TCH,CH4,NMHC
2002-05-16,28079004,6.0,0.6,30.0,98.0,,145.0,,,,,,,
2002-05-16,28079011,,,44.0,69.0,,136.0,,,,,,,
2002-05-16,28079016,,0.3,12.0,37.0,,55.0,56.0,,,,,,
2002-05-16,28079017,6.0,,14.0,44.0,,66.0,49.0,,,,,,
2002-05-16,28079018,7.0,0.5,20.0,77.0,53.0,108.0,46.0,,,,,,
2002-05-16,28079024,5.0,0.4,8.0,49.0,46.0,62.0,45.0,7.6,1.3,1.8,1.39,1.27,0.13
2002-05-16,28079035,14.0,0.5,26.0,72.0,,112.0,39.0,,,,,,
2002-05-16,28079036,9.0,0.5,19.0,58.0,51.0,88.0,,,,,,,
2002-05-16,28079038,12.0,,37.0,70.0,54.0,127.0,,,,,,,
2002-05-16,28079039,,0.5,16.0,56.0,,81.0,62.0,,,,,,
2002-05-16,28079040,6.0,,13.0,43.0,57.0,64.0,,,,,,,
2002-05-17,28079004,4.0,0.4,8.0,63.0,,75.0,,,,,,,
2002-05-17,28079011,,,26.0,44.0,,84.0,,,,,,,
2002-05-17,28079016,,0.5,14.0,31.0,,53.0,59.0,,,,,,
2002-05-17,28079017,5.0,,3.0,26.0,,29.0,55.0,,,,,,
2002-05-17,28079018,5.0,0.3,6.0,35.0,36.0,45.0,72.0,,,,,,
2002-05-17,28079024,3.0,0.4,3.0,17.0,26.0,22.0,57.0,2.6,0.6,0.9,1.27,1.19,0.08
2002-05-17,28079035,10.0,0.3,10.0,43.0,,58.0,49.0,,,,,,
2002-05-17,28079036,8.0,0.4,11.0,40.0,31.0,57.0,,,,,,,
2002-05-17,28079038,10.0,,21.0,43.0,31.0,75.0,,,,,,,
2002-05-17,28079039,,0.5,16.0,37.0,,62.0,67.0,,,,,,
2002-05-17,28079040,5.0,,12.0,29.0,36.0,47.0,,,,,,,
2002-05-18,28079004,3.0,0.4,6.0,70.0,,79.0,,,,,,,
2002-05-18,28079011,,,23.0,46.0,,81.0,,,,,,,
2002-05-18,28079016,,0.4,6.0,27.0,,37.0,76.0,,,,,,
2002-05-18,28079017,4.0,,2.0,24.0,,27.0,70.0,,,,,,
2002-05-18,28079018,4.0,0.3,4.0,34.0,17.0,41.0,85.0,,,,,,
2002-05-18,28079024,3.0,0.5,3.0,16.0,11.0,21.0,68.0,1.9,0.5,0.5,1.28,1.2,0.08
2002-05-18,28079035,12.0,0.4,14.0,53.0,,74.0,53.0,,,,,,
2002-05-18,28079036,8.0,0.4,11.0,41.0,16.0,57.0,,,,,,,
2002-05-18,28079038,8.0,,25.0,48.0,11.0,86.0,,,,,,,
2002-05-18,28079039,,0.5,7.0,29.0,,39.0,87.0,,,,,,
2002-05-18,28079040,5.0,,7.0,30.0,15.0,42.0,,,,,,,
2002-05-19,28079004,5.0,0.6,44.0,69.0,,136.0,,,,,,,
2002-05-19,28079011,,,15.0,50.0,,73.0,,,,,,,
2002-05-19,28079016,,0.4,7.0,40.0,,51.0,71.0,,,,,,
2002-05-19,28079017,6.0,,28.0,43.0,,87.0,56.0,,,,,,
2002-05-19,28079018,5.0,0.4,11.0,56.0,24.0,73.0,71.0,,,,,,
2002-05-19,28079024,3.0,0.5,4.0,28.0,21.0,34.0,60.0,3.2,0.8,0.8,1.31,1.22,0.09
2002-05-19,28079035,13.0,0.5,15.0,58.0,,81.0,58.0,,,,,,
2002-05-19,28079036,8.0,0.5,14.0,52.0,22.0,74.0,,,,,,,
2002-05-19,28079038,10.0,,20.0,55.0,19.0,85.0,,,,,,,
2002-05-19,28079039,,0.6,12.0,42.0,,60.0,80.0,,,,,,
2002-05-19,28079040,6.0,,8.0,40.0,21.0,52.0,,,,,,,
2002-05-20,28079004,6.0,0.8,83.0,75.0,,202.0,,,,,,,
2002-05-20,28079011,,,48.0,79.0,,152.0,,,,,,,
2002-05-20,28079016,,0.5,22.0,48.0,,81.0,47.0,,,,,,
2002-05-20,28079017,8.0,,56.0,49.0,,135.0,43.0,,,,,,
2002-05-20,28079018,7.0,0.5,30.0,72.0,32.0,118.0,55.0,,,,,,
2002-05-20,28079024,4.0,0.5,13.0,47.0,26.0,67.0,44.0,6.5,0.7,1.4,1.36,1.24,0.13
2002-05-20,28079036,10.0,0.7,42.0,72.0,32.0,137.0,,,,,,,
2002-05-20,28079038,12.0,,40.0,74.0,28.0,135.0,,,,,,,
2002-05-20,28079039,,0.7,35.0,67.0,,120.0,47.0,,,,,,
2002-05-20,28079040,7.0,,25.0,62.0,34.0,101.0,,,,,,,
2002-05-21,28079004,4.0,0.3,7.0,66.0,,77.0,,,,,,,
2002-05-21,28079011,,,17.0,41.0,,68.0,,,,,,,
2002-05-21,28079016,,0.5,20.0,38.0,,68.0,60.0,,,,,,
2002-05-21,28079017,6.0,,3.0,27.0,,31.0,61.0,,,,,,
2002-05-21,28079018,5.0,0.3,6.0,36.0,25.0,45.0,81.0,,,,,,
2002-05-21,28079024,3.0,0.4,3.0,19.0,19.0,24.0,61.0,2.4,0.6,0.9,1.28,1.19,0.09
2002-05-21,28079036,8.0,0.4,10.0,44.0,23.0,60.0,,,,,,,
2002-05-21,28079038,8.0,,18.0,39.0,24.0,67.0,,,,,,,
2002-05-21,28079039,,0.5,15.0,40.0,,63.0,71.0,,,,,,
2002-05-21,28079040,5.0,,13.0,32.0,28.0,52.0,,,,,,,
2002-05-22,28079004,5.0,0.3,4.0,51.0,,57.0,,,,,,,
2002-05-22,28079011,,,17.0,30.0,,56.0,,,,,,,
2002-05-22,28079016,,0.4,11.0,24.0,,40.0,61.0,,,,,,
2002-05-22,28079017,4.0,,2.0,21.0,,25.0,55.0,,,,,,
2002-05-22,28079018,4.0,0.3,3.0,21.0,25.0,26.0,73.0,,,,,,
2002-05-22,28079024,3.0,0.3,2.0,9.0,13.0,12.0,58.0,1.0,0.3,0.6,1.25,1.18,0.07
2002-05-22,28079036,7.0,0.3,7.0,30.0,17.0,41.0,,,,,,,
2002-05-22,28079038,8.0,,15.0,28.0,16.0,51.0,,,,,,,
2002-05-22,28079039,,0.4,14.0,26.0,,48.0,69.0,,,,,,
2002-05-22,28079040,4.0,,8.0,22.0,22.0,34.0,,,,,,,
2002-05-23,28079004,5.0,0.4,8.0,68.0,,80.0,,,,,,,
2002-05-23,28079011,,,45.0,48.0,,117.0,,,,,,,
2002-05-23,28079016,,0.4,11.0,30.0,,46.0,64.0,,,,,,
2002-05-23,28079017,4.0,,10.0,39.0,,54.0,53.0,,,,,,
2002-05-23,28079018,3.0,0.2,4.0,25.0,14.0,31.0,78.0,,,,,,
2002-05-23,28079024,2.0,0.5,1.0,11.0,8.0,13.0,61.0,1.2,0.3,0.7,1.27,1.19,0.08
2002-05-23,28079036,7.0,0.4,14.0,38.0,13.0,60.0,,,,,,,
2002-05-23,28079038,8.0,,25.0,38.0,12.0,76.0,,,,,,,
2002-05-23,28079039,,0.5,12.0,27.0,,46.0,76.0,,,,,,
2002-05-23,28079040,4.0,,11.0,29.0,15.0,45.0,,,,,,,
2002-05-24,28079004,5.0,0.4,17.0,75.0,,102.0,,,,,,,
2002-05-24,28079011,,,38.0,50.0,,108.0,,,,,,,
2002-05-24,28079016,,0.4,26.0,38.0,,78.0,43.0,,,,,,
2002-05-24,28079017,5.0,,22.0,50.0,,84.0,35.0,,,,,,
2002-05-24,28079018,4.0,0.3,10.0,37.0,24.0,52.0,56.0,,,,,,
2002-05-24,28079024,3.0,0.3,4.0,24.0,17.0,31.0,42.0,2.4,0.5,0.9,1.28,1.2,0.08
2002-05-24,28079035,8.0,0.3,15.0,49.0,,72.0,36.0,,,,,,
2002-05-24,28079036,8.0,0.5,22.0,55.0,24.0,89.0,,,,,,,
2002-05-24,28079038,10.0,,32.0,44.0,24.0,94.0,,,,,,,
2002-05-24,28079039,,0.6,22.0,43.0,,77.0,46.0,,,,,,
2002-05-24,28079040,6.0,,29.0,48.0,30.0,93.0,,,,,,,
2002-05-25,28079004,5.0,0.4,5.0,58.0,,66.0,,,,,,,
2002-05-25,28079011,,,32.0,46.0,,95.0,,,,,,,
2002-05-25,28079016,,0.4,8.0,31.0,,43.0,65.0,,,,,,
2002-05-25,28079017,4.0,,3.0,29.0,,33.0,63.0,,,,,,
2002-05-25,28079018,3.0,0.3,2.0,22.0,13.0,25.0,81.0,,,,,,
2002-05-25,28079024,2.0,0.4,2.0,9.0,10.0,12.0,67.0,1.0,0.3,0.7,1.25,1.14,0.11
2002-05-25,28079035,7.0,0.3,10.0,43.0,,59.0,51.0,,,,,,
2002-05-25,28079036,8.0,0.4,10.0,36.0,10.0,52.0,,,,,,,
2002-05-25,28079038,8.0,,18.0,35.0,9.0,63.0,,,,,,,
2002-05-25,28079039,,0.3,10.0,31.0,,46.0,70.0,,,,,,
2002-05-25,28079040,5.0,,7.0,26.0,12.0,37.0,,,,,,,
2002-05-26,28079004,4.0,0.3,2.0,52.0,,55.0,,,,,,,
2002-05-26,28079011,,,18.0,36.0,,64.0,,,,,,,
2002-05-26,28079016,,0.3,4.0,24.0,,31.0,83.0,,,,,,
2002-05-26,28079017,3.0,,1.0,24.0,,26.0,77.0,,,,,,
2002-05-26,28079018,3.0,0.2,1.0,17.0,22.0,19.0,102.0,,,,,,
2002-05-26,28079024,2.0,0.4,2.0,7.0,21.0,10.0,78.0,1.5,0.3,0.7,1.26,1.08,0.19
2002-05-26,28079035,7.0,0.3,5.0,37.0,,45.0,65.0,,,,,,
2002-05-26,28079036,8.0,0.4,6.0,31.0,18.0,40.0,,,,,,,
2002-05-26,28079038,7.0,,13.0,30.0,16.0,50.0,,,,,,,
2002-05-26,28079039,,0.3,6.0,22.0,,31.0,91.0,,,,,,
2002-05-26,28079040,5.0,,5.0,22.0,22.0,29.0,,,,,,,
2002-05-27,28079004,5.0,0.4,4.0,60.0,,66.0,,,,,,,
2002-05-27,28079011,,,39.0,47.0,,106.0,,,,,,,
2002-05-27,28079016,,0.4,11.0,32.0,,50.0,71.0,,,,,,
2002-05-27,28079017,3.0,,2.0,27.0,,31.0,70.0,,,,,,
2002-05-27,28079018,3.0,0.2,4.0,23.0,19.0,29.0,88.0,,,,,,
2002-05-27,28079024,2.0,0.4,3.0,9.0,11.0,13.0,69.0,0.8,0.2,0.9,1.25,1.06,0.19
2002-05-27,28079035,7.0,0.3,11.0,41.0,,58.0,56.0,,,,,,
2002-05-27,28079036,9.0,0.4,14.0,36.0,15.0,58.0,,,,,,,
2002-05-27,28079038,7.0,,23.0,37.0,13.0,73.0,,,,,,,
2002-05-27,28079039,,0.4,14.0,31.0,,53.0,69.0,,,,,,
2002-05-27,28079040,5.0,,11.0,31.0,17.0,48.0,,,,,,,
2002-05-28,28079004,6.0,0.4,22.0,76.0,,109.0,,,,,,,
2002-05-28,28079011,,,37.0,62.0,,119.0,,,,,,,
2002-05-28,28079016,,0.4,20.0,49.0,,81.0,51.0,,,,,,
2002-05-28,28079017,5.0,,20.0,50.0,,82.0,56.0,,,,,,
2002-05-28,28079018,5.0,0.3,14.0,44.0,27.0,66.0,71.0,,,,,,
2002-05-28,28079024,3.0,0.4,7.0,23.0,19.0,33.0,59.0,1.3,0.3,0.7,1.3,1.09,0.21
2002-05-28,28079035,9.0,0.4,19.0,56.0,,85.0,48.0,,,,,,
2002-05-28,28079036,10.0,0.5,26.0,59.0,30.0,99.0,,,,,,,
2002-05-28,28079038,10.0,,32.0,55.0,28.0,105.0,,,,,,,
2002-05-28,28079039,,0.4,17.0,49.0,,75.0,49.0,,,,,,
2002-05-28,28079040,7.0,,21.0,51.0,37.0,84.0,,,,,,,
2002-05-29,28079004,8.0,0.7,52.0,85.0,,165.0,,,,,,,
2002-05-29,28079011,,,53.0,65.0,,146.0,,,,,,,
2002-05-29,28079016,,0.5,28.0,45.0,,88.0,49.0,,,,,,
2002-05-29,28079017,6.0,,59.0,61.0,,152.0,43.0,,,,,,
2002-05-29,28079018,5.0,0.4,23.0,54.0,34.0,89.0,53.0,,,,,,
2002-05-29,28079024,3.0,0.4,8.0,24.0,20.0,37.0,54.0,4.0,0.7,0.9,1.3,1.08,0.22
2002-05-29,28079035,11.0,0.5,38.0,65.0,,123.0,38.0,,,,,,
2002-05-29,28079036,10.0,0.6,28.0,58.0,30.0,101.0,,,,,,,
2002-05-29,28079038,11.0,,44.0,62.0,28.0,129.0,,,,,,,
2002-05-29,28079039,,0.6,33.0,55.0,,106.0,40.0,,,,,,
2002-05-30,28079004,8.0,0.5,18.0,93.0,,121.0,,,,,,,
2002-05-30,28079011,,,34.0,56.0,,109.0,,,,,,,
2002-05-30,28079016,,0.4,14.0,40.0,,62.0,68.0,,,,,,
2002-05-30,28079017,6.0,,15.0,49.0,,73.0,68.0,,,,,,
2002-05-30,28079018,6.0,0.3,12.0,45.0,49.0,64.0,76.0,,,,,,
2002-05-30,28079024,5.0,0.4,7.0,31.0,38.0,42.0,68.0,5.6,0.9,1.1,1.35,1.12,0.23
2002-05-30,28079035,9.0,0.5,23.0,62.0,,97.0,54.0,,,,,,
2002-05-30,28079036,10.0,0.4,19.0,48.0,45.0,77.0,,,,,,,
2002-05-30,28079038,11.0,,27.0,54.0,47.0,95.0,,,,,,,
2002-05-30,28079039,,0.4,19.0,49.0,,78.0,63.0,,,,,,
2002-05-30,28079040,7.0,,12.0,39.0,52.0,57.0,,,,,,,
2002-05-31,28079004,7.0,0.5,15.0,86.0,,109.0,,,,,,,
2002-05-31,28079011,,,31.0,47.0,,94.0,,,,,,,
2002-05-31,28079016,,0.3,11.0,32.0,,48.0,54.0,,,,,,
2002-05-31,28079017,5.0,,11.0,46.0,,62.0,52.0,,,,,,
2002-05-31,28079018,5.0,0.3,9.0,42.0,48.0,57.0,50.0,,,,,,
2002-05-31,28079024,4.0,0.3,6.0,28.0,40.0,37.0,53.0,5.0,0.9,0.9,1.31,1.09,0.22
2002-05-31,28079035,9.0,0.6,23.0,65.0,,101.0,27.0,,,,,,
2002-05-31,28079036,9.0,0.4,15.0,42.0,47.0,65.0,,,,,,,
2002-05-31,28079038,11.0,,32.0,51.0,51.0,100.0,,,,,,,
2002-05-31,28079039,,0.3,13.0,45.0,,65.0,46.0,,,,,,
2002-05-31,28079040,6.0,,12.0,37.0,51.0,55.0,,,,,,,
2002-06-01,28079004,7.0,0.6,22.0,73.0,,107.0,,,,,,,
2002-06-01,28079011,,,41.0,53.0,,117.0,,,,,,,
2002-06-01,28079016,,0.4,11.0,35.0,,52.0,64.0,,,,,,
2002-06-01,28079017,6.0,,31.0,47.0,,94.0,64.0,,,,,,
2002-06-01,28079018,5.0,0.3,7.0,40.0,54.0,50.0,63.0,,,,,,
2002-06-01,28079024,4.0,0.3,3.0,24.0,54.0,28.0,72.0,4.1,0.8,0.8,1.29,1.08,0.22
2002-06-01,28079035,8.0,0.9,37.0,67.0,,124.0,27.0,,,,,,
2002-06-01,28079036,9.0,0.4,12.0,43.0,56.0,61.0,,,,,,,
2002-06-01,28079038,11.0,,41.0,54.0,59.0,116.0,,,,,,,
2002-06-01,28079039,,0.6,35.0,43.0,,97.0,62.0,,,,,,
2002-06-01,28079040,6.0,,10.0,37.0,62.0,52.0,,,,,,,
2002-06-02,28079004,7.0,0.5,15.0,68.0,,91.0,,,,,,,
2002-06-02,28079011,,,18.0,48.0,,75.0,,,,,,,
2002-06-02,28079016,,0.3,4.0,30.0,,36.0,71.0,,,,,,
2002-06-02,28079017,6.0,,9.0,41.0,,55.0,69.0,,,,,,
2002-06-02,28079018,6.0,0.2,5.0,36.0,61.0,44.0,67.0,,,,,,
2002-06-02,28079024,4.0,0.3,4.0,22.0,62.0,28.0,81.0,4.4,1.0,0.9,1.34,1.13,0.22
2002-06-02,28079035,7.0,0.7,21.0,59.0,,91.0,31.0,,,,,,
2002-06-02,28079036,8.0,0.4,8.0,40.0,63.0,52.0,,,,,,,
2002-06-02,28079038,10.0,,18.0,45.0,66.0,73.0,,,,,,,
2002-06-02,28079039,,0.4,15.0,44.0,,67.0,63.0,,,,,,
2002-06-02,28079040,6.0,,5.0,30.0,68.0,39.0,,,,,,,
2002-06-03,28079004,6.0,0.4,13.0,75.0,,95.0,,,,,,,
2002-06-03,28079011,,,24.0,56.0,,93.0,,,,,,,
2002-06-03,28079016,,0.5,17.0,53.0,,79.0,54.0,,,,,,
2002-06-03,28079017,6.0,,3.0,46.0,,51.0,61.0,,,,,,
2002-06-03,28079018,5.0,0.3,5.0,39.0,53.0,47.0,61.0,,,,,,
2002-06-03,28079024,3.0,0.2,3.0,15.0,43.0,20.0,78.0,2.1,0.6,1.0,1.28,1.09,0.2
2002-06-03,28079035,6.0,0.4,6.0,53.0,,62.0,31.0,,,,,,
2002-06-03,28079036,8.0,0.5,10.0,52.0,53.0,68.0,,,,,,,
2002-06-03,28079038,10.0,,20.0,46.0,49.0,77.0,,,,,,,
2002-06-03,28079039,,0.5,16.0,53.0,,78.0,50.0,,,,,,
